id,recording,upload_date,vol,cont,quality,stage,annotator_name,start_1,end_1,start_2,end_2,comments,start_3,end_3,start_4,end_4,start_5,end_5,start_6,end_6,start_7,end_7,start_8,end_8,start_9,end_9,start_10,end_10,start_11,end_11,start_12,end_12,start_13,end_13,start_14,end_14,start_15,end_15,start_16,end_16,start_17,end_17,start_18,end_18,start_19,end_19,start_20,end_20,start_21,end_21
oNVwfrIb63g5zB4jsaduCjuufPo1,counting-fast_v2,20200901,y,y,noisy_audio,counting-fast,ANANYA M,1.023,4.061,,,numbers told too fast. Not articulated properly.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oNVwfrIb63g5zB4jsaduCjuufPo1,vowel-e_v2,20200901,y,y,noisy_audio,vowel-e,ANANYA M,1.499,3.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oNVwfrIb63g5zB4jsaduCjuufPo1,cough-shallow_v2,20200901,y,y,clean_audio,cough-shallow,ANANYA M,1.757,2.071,2.122,2.419,,2.48,2.782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oNVwfrIb63g5zB4jsaduCjuufPo1,vowel-a_v2,20200901,y,y,clean_audio,vowel-a,ANANYA M,0.894,2.709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oPLTYiEHMFTuruwTXpbRPnlz2mr1,counting-fast_v2,20200919,y,y,clean_audio,counting-fast,Rohit Kumar,1.218,5.985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oPLTYiEHMFTuruwTXpbRPnlz2mr1,vowel-a_v2,20200919,y,y,clean_audio,vowel-a,Rohit Kumar,1.103,5.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oPLTYiEHMFTuruwTXpbRPnlz2mr1,counting-normal_v2,20200919,y,y,clean_audio,counting-normal,Rohit Kumar,0.843,7.01,,,hindi counting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oPLTYiEHMFTuruwTXpbRPnlz2mr1,vowel-o_v2,20200919,y,y,clean_audio,vowel-o,Rohit Kumar,1.394,8.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oPLTYiEHMFTuruwTXpbRPnlz2mr1,breathing-shallow_v2,20200919,y,y,clean_audio,breathing-shallow,Rohit Kumar,6.414,7.351,7.758,8.279,,9.867,11.159,5.529,5.841,1.677,2.787,2.9,3.351,8.713,9.606,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oPLTYiEHMFTuruwTXpbRPnlz2mr1,vowel-e_v2,20200919,y,y,clean_audio,vowel-e,Rohit Kumar,1.101,9.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oPLTYiEHMFTuruwTXpbRPnlz2mr1,cough-heavy_v2,20200919,y,y,clean_audio,cough-heavy,Rohit Kumar,2.082,2.887,3.708,4.652,,6.042,6.863,8.62,9.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oPLTYiEHMFTuruwTXpbRPnlz2mr1,cough-shallow_v2,20200919,y,y,clean_audio,cough-shallow,Rohit Kumar,1.493,1.952,3.026,3.828,,5.152,5.621,10.281,10.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oPLTYiEHMFTuruwTXpbRPnlz2mr1,breathing-deep_v2,20200919,y,y,clean_audio,breathing-deep,Rohit Kumar,3.4,4.854,6.228,7.729,,9.072,10.573,11.742,12.768,14.206,16.118,16.749,17.95,18.614,20.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oWBd1blxbTefqPydUAes1xlr5VJ2,counting-normal_v2,20200525,y,y,clean_audio,counting-normal,ANANYA M,1.367,16.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oWBd1blxbTefqPydUAes1xlr5VJ2,counting-fast_v2,20200525,y,y,clean_audio,counting-fast,ANANYA M,0.858,4.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oWBd1blxbTefqPydUAes1xlr5VJ2,breathing-shallow_v2,20200525,y,y,clean_audio,breathing-shallow,ANANYA M,1.653,2.329,2.43,3.048,,3.177,3.778,3.954,4.63,4.784,5.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oWBd1blxbTefqPydUAes1xlr5VJ2,breathing-deep_v2,20200525,y,y,clean_audio,breathing-deep,ANANYA M,0.799,3.223,3.617,5.979,,6.398,8.711,9.499,11.628,12.822,14.827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oWBd1blxbTefqPydUAes1xlr5VJ2,cough-heavy_v2,20200525,y,y,clean_audio,cough-heavy,ANANYA M,1.03,1.447,1.745,2.154,,2.527,2.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oWBd1blxbTefqPydUAes1xlr5VJ2,cough-shallow_v2,20200525,y,y,clean_audio,cough-shallow,ANANYA M,2.19,3.689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oWBd1blxbTefqPydUAes1xlr5VJ2,vowel-a_v2,20200525,y,y,clean_audio,vowel-a,ANANYA M,0.652,8.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oWBd1blxbTefqPydUAes1xlr5VJ2,vowel-e_v2,20200525,y,y,clean_audio,vowel-e,ANANYA M,0.388,9.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oWBd1blxbTefqPydUAes1xlr5VJ2,vowel-o_v2,20200525,y,y,clean_audio,vowel-o,ANANYA M,0.578,7.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
odZaQSfT6QRKhAhPRikjU7y7L9Q2,counting-fast_v2,20200707,y,y,clean_audio,counting-fast,Neeraj Sharma,0.607,6.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
odZaQSfT6QRKhAhPRikjU7y7L9Q2,breathing-shallow_v2,20200707,y,y,clean_audio,breathing-shallow,Neeraj Sharma,1.641,11.219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
odZaQSfT6QRKhAhPRikjU7y7L9Q2,cough-shallow_v2,20200707,y,y,clean_audio,cough-shallow,Neeraj Sharma,0.935,1.799,2.241,3.105,,3.535,4.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
odZaQSfT6QRKhAhPRikjU7y7L9Q2,vowel-e_v2,20200707,y,y,clean_audio,vowel-e,Neeraj Sharma,1.205,2.497,,,volume dips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
odZaQSfT6QRKhAhPRikjU7y7L9Q2,counting-normal_v2,20200707,y,y,clean_audio,counting-normal,Neeraj Sharma,1.046,13.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
odZaQSfT6QRKhAhPRikjU7y7L9Q2,cough-heavy_v2,20200707,y,y,clean_audio,cough-heavy,Neeraj Sharma,1.49,2.626,4.111,5.31,,7.267,8.323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
odZaQSfT6QRKhAhPRikjU7y7L9Q2,breathing-deep_v2,20200707,y,y,clean_audio,breathing-deep,Neeraj Sharma,0.822,12.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
odZaQSfT6QRKhAhPRikjU7y7L9Q2,vowel-a_v2,20200707,y,y,clean_audio,vowel-a,Neeraj Sharma,1.275,2.744,,,volume dips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
odZaQSfT6QRKhAhPRikjU7y7L9Q2,vowel-o_v2,20200707,y,y,clean_audio,vowel-o,Neeraj Sharma,0.848,2.425,,,volume dips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oeOuvTlUMEfWPcNOA4EnTk5Bh4K2,counting-fast_v2,20200824,y,y,clean_audio,counting-fast,Neeraj Sharma,0.772,4.724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oeOuvTlUMEfWPcNOA4EnTk5Bh4K2,vowel-e_v2,20200824,y,y,clean_audio,vowel-e,Neeraj Sharma,0.635,1.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oeOuvTlUMEfWPcNOA4EnTk5Bh4K2,vowel-o_v2,20200824,y,y,clean_audio,vowel-o,Neeraj Sharma,0.618,1.761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oeOuvTlUMEfWPcNOA4EnTk5Bh4K2,breathing-shallow_v2,20200824,n,y,bad_audio,breathing-shallow,Neeraj Sharma,1.268,2.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oeOuvTlUMEfWPcNOA4EnTk5Bh4K2,breathing-deep_v2,20200824,y,y,clean_audio,breathing-deep,Neeraj Sharma,0.73,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oeOuvTlUMEfWPcNOA4EnTk5Bh4K2,cough-heavy_v2,20200824,y,y,clean_audio,cough-heavy,Neeraj Sharma,0.624,1.135,1.244,2.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oeOuvTlUMEfWPcNOA4EnTk5Bh4K2,cough-shallow_v2,20200824,y,y,clean_audio,cough-shallow,Neeraj Sharma,0.726,1.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oeOuvTlUMEfWPcNOA4EnTk5Bh4K2,vowel-a_v2,20200824,y,y,clean_audio,vowel-a,Neeraj Sharma,0.889,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oeOuvTlUMEfWPcNOA4EnTk5Bh4K2,counting-normal_v2,20200824,y,y,clean_audio,counting-normal,Neeraj Sharma,0.552,5.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
owZvvdKAOXPqHD3yXUpkORYsV0H3,breathing-shallow_v2,20200919,y,y,clean_audio,breathing-shallow,Prashant K V,0.599,1.48,1.603,2.656,Exhaling from the mouth,2.76,3.785,3.874,4.797,4.955,5.884,6.496,6.772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
owZvvdKAOXPqHD3yXUpkORYsV0H3,cough-shallow_v2,20200919,y,y,clean_audio,cough-shallow,Prashant K V,0.77,1.467,1.792,2.466,,2.876,3.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
owZvvdKAOXPqHD3yXUpkORYsV0H3,vowel-a_v2,20200919,y,y,clean_audio,vowel-a,Prashant K V,0.624,10.443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
owZvvdKAOXPqHD3yXUpkORYsV0H3,vowel-e_v2,20200919,y,y,clean_audio,vowel-e,Prashant K V,0.938,13.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
owZvvdKAOXPqHD3yXUpkORYsV0H3,counting-fast_v2,20200919,y,y,clean_audio,counting-fast,Prashant K V,0.552,5.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
owZvvdKAOXPqHD3yXUpkORYsV0H3,vowel-o_v2,20200919,y,y,clean_audio,vowel-o,Prashant K V,0.831,17.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
owZvvdKAOXPqHD3yXUpkORYsV0H3,counting-normal_v2,20200919,y,y,clean_audio,counting-normal,Prashant K V,0.613,8.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
owZvvdKAOXPqHD3yXUpkORYsV0H3,cough-heavy_v2,20200919,y,y,clean_audio,cough-heavy,Prashant K V,1.077,1.856,2.299,3.125,,3.68,4.123,4.347,5.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
owZvvdKAOXPqHD3yXUpkORYsV0H3,breathing-deep_v2,20200919,y,y,clean_audio,breathing-deep,Prashant K V,0.341,1.471,1.564,2.632,Exhaling from the mouth,2.787,3.832,4.049,5.303,5.613,7.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pBB2aZFbLCMky5VPRAoWIClKN2Y2,cough-heavy_v2,20200604,y,y,clean_audio,cough-heavy,Neeraj Sharma,1.81,2.282,2.468,2.828,,2.959,3.304,3.892,4.312,4.578,4.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pBB2aZFbLCMky5VPRAoWIClKN2Y2,cough-shallow_v2,20200604,y,y,clean_audio,cough-shallow,Neeraj Sharma,0.8,1.138,1.234,1.5,,1.657,1.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pBB2aZFbLCMky5VPRAoWIClKN2Y2,vowel-a_v2,20200604,y,y,clean_audio,vowel-a,Neeraj Sharma,0.861,2.786,,,volume dips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pBB2aZFbLCMky5VPRAoWIClKN2Y2,counting-fast_v2,20200604,y,y,clean_audio,counting-fast,Neeraj Sharma,0.667,6.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pBB2aZFbLCMky5VPRAoWIClKN2Y2,breathing-shallow_v2,20200604,y,y,clean_audio,breathing-shallow,Neeraj Sharma,1.148,3.156,3.714,5.181,,5.627,6.365,6.657,10.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pBB2aZFbLCMky5VPRAoWIClKN2Y2,vowel-o_v2,20200604,y,y,clean_audio,vowel-o,Neeraj Sharma,1.266,2.893,,,volume dips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pBB2aZFbLCMky5VPRAoWIClKN2Y2,counting-normal_v2,20200604,y,y,clean_audio,counting-normal,Neeraj Sharma,0.858,9.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pBB2aZFbLCMky5VPRAoWIClKN2Y2,vowel-e_v2,20200604,y,y,clean_audio,vowel-e,Neeraj Sharma,1.426,2.929,,,volume dips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pBB2aZFbLCMky5VPRAoWIClKN2Y2,breathing-deep_v2,20200604,y,y,clean_audio,breathing-deep,Neeraj Sharma,1.101,2.141,2.423,6.39,,6.685,9.291,9.689,12.462,12.693,14.067,14.414,15.569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pBBuvcoBj7hjmNVYFICT4hQYRGw1,counting-fast_v2,20200824,n,n,bad_audio,counting-fast,Neeraj Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pBBuvcoBj7hjmNVYFICT4hQYRGw1,vowel-a_v2,20200824,n,n,bad_audio,vowel-a,Neeraj Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pBBuvcoBj7hjmNVYFICT4hQYRGw1,cough-shallow_v2,20200824,n,n,bad_audio,cough-shallow,Neeraj Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pBBuvcoBj7hjmNVYFICT4hQYRGw1,cough-heavy_v2,20200824,n,n,bad_audio,cough-heavy,Neeraj Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pBBuvcoBj7hjmNVYFICT4hQYRGw1,breathing-shallow_v2,20200824,n,n,bad_audio,breathing-shallow,Neeraj Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pBBuvcoBj7hjmNVYFICT4hQYRGw1,vowel-o_v2,20200824,n,n,bad_audio,vowel-o,Neeraj Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pBBuvcoBj7hjmNVYFICT4hQYRGw1,counting-normal_v2,20200824,n,n,bad_audio,counting-normal,Neeraj Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pBBuvcoBj7hjmNVYFICT4hQYRGw1,vowel-e_v2,20200824,n,n,bad_audio,vowel-e,Neeraj Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pBBuvcoBj7hjmNVYFICT4hQYRGw1,breathing-deep_v2,20200824,n,n,bad_audio,breathing-deep,Neeraj Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pVh5tOiOZHgxAWt7lBUe6pAtfEg2,cough-heavy_v2,20200919,y,y,clean_audio,cough-heavy,Rohit Kumar,2.272,3.147,4.727,5.827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pVh5tOiOZHgxAWt7lBUe6pAtfEg2,counting-normal_v2,20200919,y,y,bad_audio,counting-normal,Rohit Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pVh5tOiOZHgxAWt7lBUe6pAtfEg2,vowel-e_v2,20200919,y,y,clean_audio,vowel-e,Rohit Kumar,1.877,2.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pVh5tOiOZHgxAWt7lBUe6pAtfEg2,vowel-o_v2,20200919,y,y,clean_audio,vowel-o,Rohit Kumar,2.282,2.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pVh5tOiOZHgxAWt7lBUe6pAtfEg2,breathing-shallow_v2,20200919,y,y,noisy_audio,breathing-shallow,Rohit Kumar,6.417,6.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pVh5tOiOZHgxAWt7lBUe6pAtfEg2,breathing-deep_v2,20200919,y,y,clean_audio,breathing-deep,Rohit Kumar,2.893,3.498,1.165,1.746,,4.701,5.361,6.429,7.09,8.26,9.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pVh5tOiOZHgxAWt7lBUe6pAtfEg2,counting-fast_v2,20200919,y,y,bad_audio,counting-fast,Rohit Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pVh5tOiOZHgxAWt7lBUe6pAtfEg2,cough-shallow_v2,20200919,y,y,clean_audio,cough-shallow,Rohit Kumar,3.111,4.03,6.568,7.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pVh5tOiOZHgxAWt7lBUe6pAtfEg2,vowel-a_v2,20200919,y,y,clean_audio,vowel-a,Rohit Kumar,2.289,2.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
padi9FFWGYfPABEtWBwLQqf952s1,counting-fast_v2,20200919,y,y,noisy_audio,counting-fast,Prashant K V,-0.006,5.773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
padi9FFWGYfPABEtWBwLQqf952s1,counting-normal_v2,20200919,y,y,noisy_audio,counting-normal,Prashant K V,0.634,7.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
padi9FFWGYfPABEtWBwLQqf952s1,vowel-a_v2,20200919,y,y,noisy_audio,vowel-a,Prashant K V,0.819,6.593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
padi9FFWGYfPABEtWBwLQqf952s1,cough-shallow_v2,20200919,y,y,noisy_audio,cough-shallow,Prashant K V,0.708,0.95,1.245,1.454,,1.921,2.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
padi9FFWGYfPABEtWBwLQqf952s1,cough-heavy_v2,20200919,y,y,noisy_audio,cough-heavy,Prashant K V,0.938,1.839,2.676,3.219,,3.99,4.497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
padi9FFWGYfPABEtWBwLQqf952s1,vowel-e_v2,20200919,y,y,clean_audio,vowel-e,Prashant K V,0.049,3.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
padi9FFWGYfPABEtWBwLQqf952s1,breathing-deep_v2,20200919,n,y,bad_audio,breathing-deep,Prashant K V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
padi9FFWGYfPABEtWBwLQqf952s1,breathing-shallow_v2,20200919,n,y,bad_audio,breathing-shallow,Prashant K V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
padi9FFWGYfPABEtWBwLQqf952s1,vowel-o_v2,20200919,y,y,noisy_audio,vowel-o,Prashant K V,0.617,5.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptuwF1pj4ibIoVuZmt4nKb5naiZ2,vowel-e_v2,20200824,y,y,clean_audio,vowel-e,Neeraj Sharma,0.231,23.694,,,volume dips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptuwF1pj4ibIoVuZmt4nKb5naiZ2,breathing-shallow_v2,20200824,y,y,clean_audio,breathing-shallow,Neeraj Sharma,0.731,7.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptuwF1pj4ibIoVuZmt4nKb5naiZ2,vowel-a_v2,20200824,y,y,clean_audio,vowel-a,Neeraj Sharma,0.349,20.656,,,volume dips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptuwF1pj4ibIoVuZmt4nKb5naiZ2,cough-shallow_v2,20200824,y,y,clean_audio,cough-shallow,Neeraj Sharma,0.727,1.72,2.395,3.326,,4.218,5.196,6.173,7.065,8.043,8.997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptuwF1pj4ibIoVuZmt4nKb5naiZ2,vowel-o_v2,20200824,y,y,clean_audio,vowel-o,Neeraj Sharma,0.336,27.14,,,volume dips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptuwF1pj4ibIoVuZmt4nKb5naiZ2,breathing-deep_v2,20200824,y,y,clean_audio,breathing-deep,Neeraj Sharma,0.56,3.212,4.005,6.794,,7.632,10.207,11.274,13.819,14.825,18.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptuwF1pj4ibIoVuZmt4nKb5naiZ2,cough-heavy_v2,20200824,y,y,clean_audio,cough-heavy,Neeraj Sharma,0.836,1.943,2.889,4.112,,5.204,6.357,7.633,8.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptuwF1pj4ibIoVuZmt4nKb5naiZ2,counting-normal_v2,20200824,y,y,clean_audio,counting-normal,Neeraj Sharma,0.774,13.339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptuwF1pj4ibIoVuZmt4nKb5naiZ2,counting-fast_v2,20200824,y,n,bad_audio,counting-fast,Neeraj Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pvLLeiltxePL7csr2rkLJ8fD0gc2,cough-shallow_v2,20200814,n,n,bad_audio,cough-shallow,Neeraj Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pvLLeiltxePL7csr2rkLJ8fD0gc2,breathing-deep_v2,20200814,n,n,bad_audio,breathing-deep,Neeraj Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pvLLeiltxePL7csr2rkLJ8fD0gc2,breathing-shallow_v2,20200814,n,n,bad_audio,breathing-shallow,Neeraj Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pvLLeiltxePL7csr2rkLJ8fD0gc2,vowel-o_v2,20200814,n,n,bad_audio,vowel-o,Neeraj Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pvLLeiltxePL7csr2rkLJ8fD0gc2,counting-normal_v2,20200814,n,n,bad_audio,counting-normal,Neeraj Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pvLLeiltxePL7csr2rkLJ8fD0gc2,cough-heavy_v2,20200814,n,n,bad_audio,cough-heavy,Neeraj Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pvLLeiltxePL7csr2rkLJ8fD0gc2,counting-fast_v2,20200814,n,n,bad_audio,counting-fast,Neeraj Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pvLLeiltxePL7csr2rkLJ8fD0gc2,vowel-a_v2,20200814,n,n,bad_audio,vowel-a,Neeraj Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pvLLeiltxePL7csr2rkLJ8fD0gc2,vowel-e_v2,20200814,n,n,bad_audio,vowel-e,Neeraj Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qSDQMZj4iqhaRUz1SvwiUqyUzKH3,cough-shallow_v2,20200720,y,y,clean_audio,cough-shallow,ANANYA M,1.181,2.112,2.874,3.713,,5.083,5.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qSDQMZj4iqhaRUz1SvwiUqyUzKH3,cough-heavy_v2,20200720,y,y,clean_audio,cough-heavy,ANANYA M,1.711,2.635,3.559,4.293,,5.56,6.727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qSDQMZj4iqhaRUz1SvwiUqyUzKH3,vowel-a_v2,20200720,y,y,clean_audio,vowel-a,ANANYA M,0.838,7.552,,,volume dip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qSDQMZj4iqhaRUz1SvwiUqyUzKH3,breathing-deep_v2,20200720,y,y,bad_audio,breathing-deep,ANANYA M,,,,,No audible breathing cycle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qSDQMZj4iqhaRUz1SvwiUqyUzKH3,breathing-shallow_v2,20200720,y,y,noisy_audio,breathing-shallow,ANANYA M,,,,,No audible breathing cycles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qSDQMZj4iqhaRUz1SvwiUqyUzKH3,vowel-o_v2,20200720,y,y,clean_audio,vowel-o,ANANYA M,1.629,7.055,,,volume dip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qSDQMZj4iqhaRUz1SvwiUqyUzKH3,counting-normal_v2,20200720,y,y,clean_audio,counting-normal,ANANYA M,1.564,12.569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qSDQMZj4iqhaRUz1SvwiUqyUzKH3,vowel-e_v2,20200720,y,y,clean_audio,vowel-e,ANANYA M,0.958,6.929,,,volume dips in between,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qSDQMZj4iqhaRUz1SvwiUqyUzKH3,counting-fast_v2,20200720,y,y,clean_audio,counting-fast,ANANYA M,1.224,8.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qZEBUZAYCHhWEWXUeOGrLFhaZCW2,vowel-e_v2,20200604,y,y,clean_audio,vowel-e,Neeraj Sharma,1.357,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qZEBUZAYCHhWEWXUeOGrLFhaZCW2,breathing-deep_v2,20200604,y,y,clean_audio,breathing-deep,Neeraj Sharma,0.724,12.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
